order_id,date,store_id,product_id,unit_price,quantity,customer_id,channel
O101861,2025-07-06,RJ001,A100,40.88,1,C9490,MarketPlace
O101050,2025-06-20,MG001,A100,40.18,2,C2885,market_place
O104936,2025-08-29,RJ001,A200,53.69,1,C3109,in_store
O100043,2025-06-01,RJ001,A200,56.69,4,C9348,Online
O103432,2025-08-04,RJ001,C200,190.92,3,C8567,MarketPlace
O100366,2025-06-07,RJ001,C100,153.69,2,,MarketPlace
O100513,2025-06-10,SP001,B100,76.07,1,C7947,in_store
O104265,2025-08-18,RJ001,B200,116.42,1,C3467,online
O101159,2025/06/22,RJ001,B100,87.57,2,C6152,IN_STORE
O103057,2025-07-29,SP001,B200,117.59,4,C2734,on-line
O103554,2025-08-06,MG001,A200,58.5,3,C4432,in_store
O103781,2025-08-10,RJ001,B200,117.7,1,C1145,store
O104924,2025-08-29,SP002,A200,60.47,5,C4079,in_store
O100718,2025-06-14,SP001,B200,119.98,1,C9938,marketplace
O102620,2025-07-20,MG001,B200,125.35,3,C3556,in_store
O101719,2025-07-04,SP002,B100,80.0,2,C1173,MarketPlace
O102322,2025-07-15,RJ001,B200,119.89,1,C6046,on-line
O104974,2025-08-30,SP002,B200,115.33,3,C1366,in_store
O101394,2025-06-27,RJ001,B100,85.33,1,C5593,IN_STORE
O104808,2025-08-27,SP002,A100,43.68,1,C8636,store
O102093,2025-07-11,RJ001,A200,58.04,4,C2405,MarketPlace
O100470,2025-06-09,SP001,B200,117.5,2,C8267,market_place
O100213,2025-06-04,RJ001,B100,77.63,2,C8633,marketplace
O102489,2025-07-18,MG001,C100,151.87,5,C8187,on-line
O102699,2025-07-22,SP002,C200,200.07,8,C6036,ONLINE
O100690,2025-06-13,RJ001,B100,77.93,1,C4673,marketplace
O102781,2025-07-23,MG001,C200,194.4,2,C7235,IN_STORE
O104052,2025-08-15,SP002,B100,77.5,3,C8675,in_store
O104565,2025-08-23,SP002,B200,126.26,2,C1510,In-Store
O104181,2025-08-17,SP002,C100,158.67,4,C8033,IN_STORE
O100825,2025-06-15,MG001,C200,201.91,3,C5833,IN_STORE
O103619,07/08/2025,MG001,A200,57.94,2,C5244,Online
O104791,2025-08-27,SP001,A200,65.0,2,C2496,Online
O104215,2025-08-17,RJ001,C200,201.0,6,C5500,IN_STORE
O103754,2025-08-10,SP001,C100,159.5,1,C1175,IN_STORE
O100951,2025-06-18,MG001,B100,83.13,1,C5379,In-Store
O102782,2025-07-23,MG001,A100,40.67,3,C6654,store
O102481,2025-07-18,RJ001,A100,38.46,1,C7983,ONLINE
O102357,2025-07-16,SP001,C100,148.99,1,C4878,IN_STORE
O104958,2025-08-30,SP001,A100,39.24,3,C6318,IN_STORE
O101378,2025-06-27,SP002,B200,115.13,2,C7510,MarketPlace
O101280,2025-06-25,SP001,B200,115.47,2,C8940,MarketPlace
O104000,2025-08-14,SP002,A200,58.4,2,C3666,in_store
O104058,2025-08-15,SP002,B100,80.03,1,C8967,market_place
O102682,2025-07-21,MG001,C200,213.07,5,C6939,marketplace
O101791,2025-07-05,RJ001,C200,195.2,2,C4337,in_store
O102144,2025-07-12,SP002,C100,153.7,3,C5372,MarketPlace
O102656,2025-07-21,SP002,B100,82.59,1,C9037,marketplace
O101408,2025-06-28,SP001,A200,60.81,1,C8478,Online
O103396,2025-08-03,MG001,A200,60.33,3,C5769,Online
O100638,2025-06-12,RJ001,A200,58.39,3,C2698,market_place
O104428,2025-08-21,SP002,B200,125.88,2,C1482,IN_STORE
O100880,2025-06-16,MG001,A100,41.93,4,C7868,MarketPlace
O102390,2025-07-16,RJ001,B200,123.75,2,C7277,In-Store
O100074,2025-06-01,MG001,C100,144.13,4,C4770,MarketPlace
O103325,2025-08-02,MG001,C100,146.26,1,C5006,store
O101423,2025-06-28,SP002,B200,125.52,3,C3837,online
O101316,2025-06-26,SP001,C100,142.67,2,C3983,on-line
O103195,2025-07-31,MG001,A100,41.22,3,C8900,on-line
O103150,2025-07-31,SP001,B100,760.5,2,C1750,market_place
O101771,2025-07-05,SP002,C100,142.33,2,C2925,MarketPlace
O103354,2025-08-03,SP002,B200,120.2,2,C5351,online
O102152,2025-07-12,SP002,B200,113.88,2,C3683,on-line
O101385,2025-06-27,SP002,B100,73.51,1,C6633,MarketPlace
O100243,2025-06-05,SP002,A200,63.19,1,C2771,store
O103662,2025-08-08,RJ001,A100,37.66,2,C6825,ONLINE
O102865,2025-07-25,RJ001,B100,76.18,4,C4857,on-line
O103093,2025-07-30,SP001,A100,39.16,1,C6480,marketplace
O103875,2025-08-11,MG001,C100,162.54,4,C3803,online
O100363,2025-06-07,RJ001,C100,147.06,1,C9022,market_place
O100706,2025-06-13,MG001,B100,77.81,6,C5653,market_place
O103908,2025-08-12,RJ001,B200,126.8,6,C1339,in_store
O104651,2025-08-24,RJ001,C200,202.37,1,C6157,online
O102532,19/07/2025,RJ001,A100,38.69,5,C1977,MarketPlace
O100623,2025-06-12,SP002,C200,190.69,1,C8489,marketplace
O102411,2025-07-17,SP001,B100,73.41,4,C1173,market_place
O103494,2025-08-05,RJ001,A100,41.82,2,C6427,online
O104207,2025-08-17,RJ001,C100,143.71,1,C4873,store
O104456,2025-08-21,MG001,C100,144.65,2,C9192,marketplace
O102011,2025-07-09,MG001,C200,210.11,2,C1717,ONLINE
O101736,2025-07-04,MG001,C100,162.13,2,C7165,In-Store
O104290,2025-08-19,SP001,A200,59.41,2,C6442,Online
O101318,2025-06-26,SP001,C200,192.4,3,C2705,market_place
O104790,2025-08-27,SP001,A200,53.69,2,C1043,Online
O100575,2025-06-11,SP002,B100,78.36,1,C3317,Online
O101958,2025-07-08,RJ001,C200,204.16,2,C6410,on-line
O103642,08/08/2025,SP002,C200,0.0,2,C4687,ONLINE
O101585,2025-07-01,MG001,C100,145.41,4,C3845,on-line
O100643,2025-06-12,MG001,C200,186.95,2,C3209,ONLINE
O104657,2025-08-24,RJ001,A200,61.83,2,C4205,marketplace
O104376,2025-08-20,RJ001,B100,79.53,5,C6093,marketplace
O104792,2025-08-27,SP001,C100,155.12,2,C3348,Online
O103327,2025-08-02,MG001,C100,141.83,2,C3434,In-Store
O101951,2025-07-08,SP002,A100,40.41,2,C2675,online
O102295,2025-07-14,MG001,A100,40.06,3,C8672,market_place
O104744,2025-08-26,SP001,C200,196.2,2,C7660,market_place
O100220,2025-06-04,MG001,C100,162.19,3,C8999,ONLINE
O100182,2025-06-03,MG001,C200,182.53,2,C9375,Online
O103173,2025-07-31,SP002,C100,153.02,4,C3973,store
O104244,2025-08-18,SP002,B200,1295.0,3,C4481,online
O103817,2025-08-10,MG001,C200,202.57,1,C9230,MarketPlace
O104713,2025-08-25,RJ001,A200,60.59,3,C5423,market_place
O101398,2025/06/27,MG001,B100,80.55,4,C7828,MarketPlace
O104598,2025-08-23,MG001,B200,117.39,2,C3732,Online
O104898,2025-08-28,MG001,A100,40.24,1,C6067,ONLINE
O103483,2025-08-05,SP002,A200,58.78,3,C3032,online
O103920,2025-08-12,RJ001,A100,39.7,1,C2684,on-line
O102487,2025-07-18,MG001,B100,77.82,4,C7801,Online
O105022,2025-08-31,SP001,B200,127.84,1,C7618,ONLINE
O103128,2025-07-30,MG001,B200,112.47,3,C1534,in_store
O104027,2025-08-14,MG001,A200,62.12,3,C2228,online
O103034,2025-07-28,RJ001,B100,82.5,3,C4802,store
O101123,2025-06-22,SP001,C200,205.95,3,C6869,marketplace
O102896,2025-07-26,SP001,A100,39.56,1,C3787,store
O101597,2025-07-02,SP001,C200,191.58,2,C3913,market_place
O100969,2025-06-19,SP001,C200,223.32,2,C2260,in_store
O104327,2025-08-19,RJ001,B200,127.29,2,C3461,market_place
O103589,2025-08-07,SP002,B100,78.17,1,C8785,store
O100572,2025-06-11,SP002,A100,36.64,1,C2548,In-Store
O102266,2025-07-14,SP002,A100,41.52,3,C3174,marketplace
O101971,2025-07-08,MG001,A100,40.42,1,C8884,In-Store
O104595,2025-08-23,MG001,A100,40.88,1,C7898,in_store
O103914,2025-08-12,RJ001,A200,61.44,2,C8871,Online
O103341,2025-08-03,SP001,A200,53.81,4,C4325,online
O101386,2025-06-27,SP002,B200,120.79,3,C7275,IN_STORE
O103470,2025-08-05,SP001,C200,209.33,4,C7045,store
O102655,2025-07-21,SP002,A200,62.98,1,C7254,online
O102004,2025-07-09,RJ001,C100,147.95,5,C6254,on-line
O102273,2025-07-14,SP002,A100,42.55,1,C6114,marketplace
O103882,2025-08-11,MG001,C200,206.86,2,C7047,in_store
O100259,2025-06-05,RJ001,C200,201.48,4,C5397,market_place
O104155,2025-08-17,SP001,A200,58.38,3,C7879,market_place
O105037,2025-08-31,SP002,C100,133.5,4,C4162,MarketPlace
O103544,2025-08-06,RJ001,A100,37.98,1,C2512,online
O102840,2025-07-25,SP001,B200,0.0,3,C3302,marketplace
O100268,2025-06-05,MG001,A200,58.71,2,C4954,online
O102639,2025-07-21,SP001,B200,120.7,1,C8006,Online
O102034,2025-07-10,SP001,C200,189.23,2,C7997,IN_STORE
O103940,2025-08-13,SP001,C200,203.08,5,C1035,online
O101759,2025-07-05,SP001,C100,146.46,4,C8891,In-Store
O100015,2025-06-01,SP001,A100,37.89,2,C2584,In-Store
O102495,2025-07-18,MG001,B200,118.79,2,C8798,marketplace
O100596,2025-06-11,MG001,C100,147.44,4,C6070,ONLINE
O102926,2025-07-26,RJ001,A100,40.93,1,C1723,In-Store
O104807,2025-08-27,SP002,C200,200.72,2,C3916,store
O103256,2025-08-02,SP001,A100,40.09,4,C9514,In-Store
O104826,2025-08-27,RJ001,A100,44.86,1,C3509,MarketPlace
O100104,2025-06-02,RJ001,A100,39.8,1,C8811,Online
O104501,2025-08-22,RJ001,C100,146.74,2,C1884,ONLINE
O105077,2025-08-31,MG001,B200,124.89,4,C8206,marketplace
O101738,2025-07-04,MG001,B100,74.17,3,C8976,in_store
O103452,2025-08-04,MG001,B200,120.5,3,C6051,MarketPlace
O101530,2025-06-30,RJ001,B200,113.17,1,C7319,IN_STORE
O100452,2025-06-08,MG001,A100,42.35,1,C4394,MarketPlace
O103797,2025-08-10,MG001,A100,41.19,2,C4260,ONLINE
O103237,2025-08-01,RJ001,C200,196.01,4,C9731,marketplace
O100296,2025-06-06,SP002,A100,40.14,1,C9056,IN_STORE
O101082,2025-06-21,SP002,B100,84.15,1,C1878,in_store
O104864,2025-08-28,SP002,B200,119.25,6,C3793,market_place
O103805,2025-08-10,MG001,B100,78.3,3,C1223,market_place
O103071,2025-07-29,SP002,B100,74.75,3,C5021,marketplace
O103965,2025-08-13,RJ001,C200,202.93,2,C2920,online
O103539,2025-08-06,SP002,B100,82.1,2,C1462,market_place
O101827,2025-07-06,SP001,A100,42.79,5,C5222,MarketPlace
O103712,2025-08-09,SP002,B100,80.8,2,C3675,in_store
O103159,2025-07-31,SP001,A100,37.39,2,C9713,on-line
O102278,2025-07-14,SP002,B100,81.71,1,C3580,online
O104776,2025-08-26,MG001,B100,82.34,4,C4703,marketplace
O101885,2025-07-06,MG001,B200,121.61,4,C2577,market_place
O103086,2025-07-29,MG001,B100,82.74,5,C5583,on-line
O101006,2025-06-19,MG001,C100,144.78,2,C4203,marketplace
O104176,2025-08-17,SP002,B200,123.54,3,C6105,on-line
O100921,2025-06-17,MG001,C100,145.62,4,C8635,IN_STORE
O101775,2025-07-05,SP002,C100,143.32,3,C7068,IN_STORE
O105020,2025-08-31,SP001,C200,226.29,2,C6206,MarketPlace
O101636,2025-07-02,MG001,C100,136.93,3,C2506,IN_STORE
O102556,2025-07-19,RJ001,A200,58.19,2,C8524,MarketPlace
O101523,2025-06-30,RJ001,B200,125.62,1,C2898,marketplace
O100263,2025-06-05,MG001,B100,85.18,2,C9098,ONLINE
O101088,2025-06-21,RJ001,B200,117.06,1,C2354,ONLINE
O100482,2025-06-09,SP002,B100,82.89,4,C6120,in_store
O100131,2025-06-02,MG001,C200,190.89,1,C5325,market_place
O102078,2025-07-11,SP001,B200,119.93,2,C3136,market_place
O104092,2025-08-16,SP001,A200,62.36,2,C4436,store
O101221,2025-06-24,SP001,B200,127.65,3,C9083,IN_STORE
O101205,2025/06/23,RJ001,A200,60.17,2,C9336,marketplace
O102498,2025-07-18,MG001,C100,144.62,6,C7750,In-Store
O100925,2025-06-18,SP001,C100,142.69,3,C3390,ONLINE
O102330,2025-07-15,RJ001,B200,118.12,3,C8326,market_place
O103697,2025-08-09,SP002,B100,83.48,3,C9919,In-Store
O102951,2025-07-27,SP001,B200,113.05,1,C2737,In-Store
O102768,2025-07-23,MG001,B200,121.31,3,C6119,Online
O104034,2025-08-15,SP001,C100,147.57,1,C6789,In-Store
O104885,2025-08-28,MG001,C100,156.46,1,C8126,in_store
O103935,2025-08-13,SP001,C200,214.78,2,C3461,In-Store
O103813,2025-08-10,MG001,A200,58.48,1,C2884,in_store
O104962,2025-08-30,SP001,C200,183.38,1,C5073,store
O103652,2025-08-08,RJ001,A100,40.05,4,C6298,Online
O101933,2025-07-08,SP001,A100,39.09,2,C9059,marketplace
O103625,2025-08-07,MG001,C100,145.38,1,C1027,MarketPlace
O103562,2025-08-06,MG001,C200,207.25,1,C4244,online
O104871,2025-08-28,RJ001,A100,38.33,3,C4452,MarketPlace
O102235,2025-07-13,RJ001,C200,198.72,4,C5168,IN_STORE
O103870,2025-08-11,MG001,C100,147.33,1,C1145,on-line
O102965,2025/07/27,SP002,B100,85.98,2,C3525,MarketPlace
O100376,2025-06-07,MG001,C100,157.69,1,C1251,IN_STORE
O104879,2025-08-28,RJ001,C200,202.54,1,C1129,In-Store
O102726,2025-07-22,MG001,A100,37.03,1,C3226,MarketPlace
O102595,2025-07-20,RJ001,A200,63.4,3,C6680,In-Store
O103926,2025-08-12,MG001,A200,55.07,2,C7303,market_place
O100396,2025-06-08,SP001,B200,120.09,4,C3344,marketplace
O102657,2025-07-21,SP002,A100,40.07,3,C5979,IN_STORE
O101858,2025-07-06,RJ001,B200,122.0,1,C1533,marketplace
O104580,2025-08-23,RJ001,B200,116.5,1,C5410,In-Store
O100029,2025-06-01,SP002,C100,151.21,1,C3803,marketplace
O100985,2025-06-19,RJ001,B200,120.5,4,C3527,MarketPlace
O101091,2025-06-21,RJ001,A200,59.53,1,C5729,marketplace
O100787,15/06/2025,SP002,A200,60.14,2,C5890,in_store
O103638,2025-08-08,SP002,B100,0.0,1,C8836,market_place
O103734,2025-08-09,MG001,A100,40.4,2,C6210,on-line
O101528,30/06/2025,RJ001,B100,82.6,4,C3996,In-Store
O100696,2025-06-13,MG001,B100,81.03,2,C8842,in_store
O103718,2025-08-09,RJ001,C200,214.04,2,C9379,IN_STORE
O104823,2025-08-27,RJ001,B200,112.1,1,C8756,Online
O103695,2025-08-09,SP001,C100,149.79,4,C1573,IN_STORE
O104892,2025-08-28,MG001,B100,83.57,1,C7565,market_place
O104486,2025-08-22,SP002,C100,147.93,2,C1244,ONLINE
O101816,2025-07-05,MG001,B200,116.87,2,C7474,IN_STORE
O100304,2025-06-06,RJ001,C100,150.94,3,C2625,marketplace
O100468,2025/06/09,SP001,A100,41.1,2,C7580,IN_STORE
O102588,20/07/2025,SP002,A100,0.0,1,C3929,in_store
O103393,2025-08-03,MG001,A100,40.74,2,C9005,MarketPlace
O102053,2025-07-10,RJ001,B100,79.41,2,C3267,Online
O103344,2025-08-03,SP001,B200,131.53,2,C3575,marketplace
O102014,2025-07-09,MG001,A200,0.0,2,C1521,ONLINE
O100961,2025-06-19,SP001,C100,154.71,2,C9653,ONLINE
O103076,2025-07-29,RJ001,A100,44.35,3,C3385,IN_STORE
O103577,2025-08-07,SP001,A100,40.11,2,C9520,IN_STORE
O100456,2025-06-09,SP001,C100,148.9,2,C3858,store
O102910,2025-07-26,SP002,A100,38.4,1,C8682,online
O101603,2025-07-02,SP002,C100,161.65,3,C1414,on-line
O104045,2025-08-15,SP001,C100,149.54,2,C5306,in_store
O101850,2025-07-06,SP002,A100,38.55,5,C9071,marketplace
O103388,2025-08-03,MG001,A100,0.0,2,C7331,marketplace
O104270,18/08/2025,RJ001,C200,199.98,4,C4177,in_store
O104756,2025-08-26,SP002,B200,120.6,1,C9963,on-line
O104367,2025-08-20,SP002,A100,39.12,1,C5426,Online
O100173,2025-06-03,MG001,B100,75.94,2,C5844,store
O101317,2025-06-26,SP001,C100,147.11,3,C4619,store
O100910,2025-06-17,RJ001,B100,72.08,1,,store
O102126,2025-07-12,SP001,B200,116.96,2,C3248,marketplace
O100538,2025-06-10,RJ001,C100,152.64,2,C7484,ONLINE
O103391,2025-08-03,MG001,C200,200.9,3,C2527,In-Store
O102651,2025-07-21,SP002,A100,39.86,2,C7708,online
O104192,2025-08-17,SP002,A200,57.36,3,,IN_STORE
O102593,2025-07-20,SP002,C200,202.99,2,C5803,Online
O101324,2025-06-26,SP001,A200,62.81,2,C2110,online
O104687,2025-08-25,SP001,B200,119.12,1,C7966,In-Store
O102685,2025-07-21,MG001,C100,144.61,1,C7111,IN_STORE
O104336,2025-08-19,MG001,B100,79.34,6,C6737,Online
O103342,2025-08-03,SP001,B200,121.88,1,C7486,on-line
O103934,2025-08-13,SP001,B100,72.14,1,C3971,marketplace
O101231,2025-06-24,SP001,A100,37.26,3,C4792,on-line
O104589,2025-08-23,RJ001,C100,144.44,2,C8355,on-line
O104002,2025-08-14,SP002,A200,54.6,3,C1179,marketplace
O102606,2025-07-20,RJ001,B100,80.66,4,C3430,Online
O103894,2025-08-12,SP001,A200,63.53,3,C4796,in_store
O103659,2025-08-08,RJ001,B100,85.65,2,C2670,MarketPlace
O102597,2025-07-20,RJ001,B100,72.3,4,C2031,Online
O103752,2025-08-10,SP001,A100,41.7,4,C1940,online
O102333,2025-07-15,RJ001,B200,106.11,2,C6640,market_place
O103225,2025-08-01,SP002,C200,202.75,2,C4838,online
O104388,2025-08-20,RJ001,C200,195.48,1,C3018,marketplace
O102385,2025-07-16,RJ001,C200,179.96,3,C7058,IN_STORE
O103394,2025-08-03,MG001,A100,37.87,2,C4260,online
O100150,2025-06-03,SP002,C200,205.81,4,C5065,MarketPlace
O104779,2025-08-26,MG001,B200,125.21,4,C6009,market_place
O101059,2025-06-21,SP001,B200,115.6,2,C8037,market_place
O102859,2025-07-25,SP002,C200,213.26,2,C4926,market_place
O102309,2025-07-15,SP002,C100,135.5,2,C2162,marketplace
O104537,2025-08-23,SP001,B100,77.89,1,C8271,online
O102243,2025-07-13,MG001,B200,111.02,2,C8546,Online
O104599,2025-08-23,MG001,A100,39.8,2,,in_store
O103852,2025-08-11,SP002,C200,206.26,2,C4309,in_store
O104624,2025-08-24,SP001,B100,82.16,3,C7292,IN_STORE
O104293,2025/08/19,SP001,B100,803.6,3,C3908,Online
O100194,2025-06-04,SP001,A100,43.4,1,C4585,IN_STORE
O104576,2025-08-23,RJ001,C200,213.43,1,C9830,In-Store
O100593,2025-06-11,MG001,B200,120.21,1,C4891,IN_STORE
O100100,2025-06-02,SP002,C200,201.03,1,C8973,MarketPlace
O102835,2025-07-25,SP001,C200,188.76,2,C8960,on-line
O100183,2025-06-03,MG001,B200,112.3,1,C3780,marketplace
O103581,07/08/2025,SP002,B100,75.6,3,C6918,online
O104986,2025-08-30,SP002,C200,205.72,6,C5467,In-Store
O104271,2025-08-18,MG001,B100,79.17,1,C7597,Online
O102600,2025-07-20,RJ001,C100,144.7,3,C6346,store
O101234,2025-06-24,SP002,C100,153.51,2,C9280,ONLINE
O101613,2025/07/02,RJ001,A200,62.5,1,C5712,market_place
O103441,2025-08-04,RJ001,B200,105.97,2,C3643,In-Store
O104247,2025-08-18,SP002,B200,122.63,2,C6577,Online
O103714,2025-08-09,SP002,B100,76.85,2,C7968,MarketPlace
O103707,2025-08-09,SP002,B100,75.78,1,C3198,online
O105025,2025-08-31,SP001,B200,121.58,1,C1054,In-Store
O101038,2025-06-20,RJ001,C100,149.01,1,C4621,MarketPlace
O103678,2025-08-08,MG001,B100,79.61,5,C2549,market_place
O103215,2025-08-01,SP001,C200,200.63,3,C2270,MarketPlace
O104063,2025-08-15,RJ001,B100,75.98,1,C1513,MarketPlace
O101480,2025-06-29,RJ001,B200,118.59,1,C6015,market_place
O103085,2025-07-29,MG001,C200,178.59,2,C6139,market_place
O103061,2025-07-29,SP002,A200,52.76,1,C3572,In-Store
O105006,2025-08-30,MG001,B100,80.69,1,C5781,in_store
O103930,2025-08-13,SP001,B100,77.84,2,C6467,ONLINE
O104775,2025-08-26,MG001,C100,144.4,2,C2093,on-line
O100984,2025-06-19,SP002,A100,38.72,1,C3526,in_store
O103564,2025-08-07,SP001,A100,38.84,2,C4482,store
O102993,2025-07-27,RJ001,A100,390.09999999999997,1,C7819,on-line
O103474,2025-08-05,SP002,C100,155.35,4,C5127,ONLINE
O104239,2025-08-18,SP001,A200,66.19,4,C5322,online
O100421,2025-06-08,SP002,B200,121.92,2,C6549,store
O101713,2025-07-04,SP002,C100,157.11,1,C9904,In-Store
O104682,2025-08-24,MG001,C200,200.46,1,C1474,on-line
O103462,2025-08-05,SP001,B100,72.17,2,C4105,In-Store
O100170,2025-06-03,MG001,C200,203.0,1,C6143,In-Store
O103954,2025-08-13,SP002,C100,156.15,4,C4770,market_place
O102325,2025/07/15,RJ001,B100,79.36,2,C2007,IN_STORE
O101600,2025-07-02,SP002,C100,153.04,5,C7839,in_store
O102015,2025-07-09,MG001,C100,163.24,4,C7366,MarketPlace
O103637,2025-08-08,SP002,C100,148.07,3,C3022,marketplace
O101975,2025-07-08,MG001,B100,77.16,3,C3742,online
O100002,2025-06-01,SP001,C200,196.67,3,C5012,IN_STORE
O102346,2025-07-15,MG001,B200,121.06,1,C5726,ONLINE
O100305,2025-06-06,RJ001,A200,0.0,2,C4457,market_place
O103879,2025-08-11,MG001,A200,60.79,2,,in_store
O103271,2025-08-02,SP001,B100,75.96,2,C1425,MarketPlace
O102165,2025-07-12,RJ001,B200,124.5,1,C5025,online
O104578,2025-08-23,RJ001,A100,36.92,1,C8738,marketplace
O103194,2025-07-31,MG001,C100,145.78,2,C3742,In-Store
O100987,2025-06-19,RJ001,B100,83.36,1,C2499,Online
O103143,2025-07-31,SP001,C100,154.89,1,C6534,in_store
O103689,2025-08-09,SP001,A200,57.65,3,C2922,market_place
O104328,2025-08-19,RJ001,C100,155.61,7,C3664,IN_STORE
O103787,2025-08-10,RJ001,A200,56.55,1,C7477,In-Store
O103199,31/07/2025,MG001,B100,78.52,2,C3644,online
O105001,2025-08-30,RJ001,C100,164.35,1,C3785,market_place
O100659,2025-06-13,SP002,C100,154.84,5,C6262,IN_STORE
O100670,2025-06-13,SP002,A100,42.78,1,C2101,on-line
O103794,2025-08-10,RJ001,A100,36.9,5,C5667,Online
O103191,2025-07-31,MG001,C100,153.88,2,C5016,ONLINE
O100582,2025-06-11,SP002,C100,152.77,2,C1298,store
O100999,2025-06-19,MG001,C200,208.73,1,C3777,in_store
O101642,2025-07-03,SP001,A100,40.91,1,C6668,market_place
O104001,2025-08-14,SP002,C100,154.15,1,C2070,on-line
O101412,2025-06-28,SP002,C200,215.01,2,C4963,on-line
O100577,2025-06-11,SP002,A200,58.18,1,C2388,marketplace
O101625,2025-07-02,MG001,B200,113.43,2,C5329,in_store
O103788,2025-08-10,RJ001,B100,79.09,1,C6971,store
O104869,2025-08-28,SP002,A200,59.44,3,C9253,in_store
O104619,2025-08-24,SP001,A200,56.63,1,C5576,MarketPlace
O103365,2025-08-03,SP002,B100,80.18,3,C5906,on-line
O100979,2025-06-19,SP002,B200,118.4,4,C4737,in_store
O101188,2025-06-23,SP002,A200,59.61,3,C8118,on-line
O102920,2025-07-26,SP002,A200,59.99,3,C1673,marketplace
O102065,2025-07-10,MG001,C200,207.24,2,C7266,MarketPlace
O103859,2025-08-11,RJ001,B200,100.66,4,C9255,MarketPlace
O101807,2025-07-05,MG001,B100,72.28,2,C1941,market_place
O103073,2025-07-29,RJ001,A200,58.09,1,C8025,Online
O102946,2025-07-27,SP001,C100,149.32,3,C9618,ONLINE
O100075,2025-06-01,MG001,C100,143.56,1,C1117,Online
O103053,29/07/2025,SP001,B100,78.29,1,C5382,on-line
O103226,2025-08-01,SP002,B200,121.91,1,C1602,IN_STORE
O105054,2025-08-31,RJ001,C200,213.59,1,C9751,market_place
O101669,2025-07-03,RJ001,C100,143.56,2,C5748,ONLINE
O102085,2025-07-11,SP002,A100,41.27,1,C7776,marketplace
O101977,2025-07-08,MG001,B200,118.96,1,C1146,Online
O101041,2025-06-20,RJ001,A200,62.52,1,C1402,in_store
O101334,2025-06-26,SP002,B100,82.31,3,C2715,store
O102260,2025-07-14,SP001,B100,77.71,1,C4311,online
O102618,2025-07-20,MG001,B100,77.89,1,C1408,ONLINE
O104314,2025-08-19,RJ001,C100,138.03,4,C8056,market_place
O103300,2025-08-02,RJ001,C200,184.56,1,C8643,Online
O101873,2025-07-06,MG001,C100,146.16,3,C4744,market_place
O102971,2025-07-27,SP002,B200,132.98,1,C7358,In-Store
O104543,2025-08-23,SP001,A100,40.42,4,C3945,IN_STORE
O104041,2025-08-15,SP001,B200,129.22,5,C3113,marketplace
O105007,2025-08-30,MG001,B100,79.45,1,C8657,store
O101663,2025-07-03,RJ001,B200,118.89,2,C7626,marketplace
O100686,2025-06-13,RJ001,A100,38.68,1,C6236,marketplace
O102757,2025-07-23,RJ001,A100,39.76,2,C9518,market_place
O101562,2025-07-01,SP002,A100,40.52,3,C5990,on-line
O102490,18/07/2025,MG001,A200,61.36,3,C1666,market_place
O103299,2025-08-02,SP002,A200,55.36,3,C4654,ONLINE
O100051,2025-06-01,RJ001,C200,207.18,1,C2827,in_store
O103633,2025-08-08,SP002,B200,117.02,1,C8467,marketplace
O101849,2025-07-06,SP002,A200,59.93,3,C2964,online
O101662,2025-07-03,RJ001,B100,73.21,1,C7357,IN_STORE
O100852,2025-06-16,SP002,A200,64.86,3,,IN_STORE
O103877,2025-08-11,MG001,A200,53.31,1,C1640,IN_STORE
O104806,2025-08-27,SP002,C200,190.2,1,C8133,ONLINE
O101074,2025-06-21,SP001,A100,40.24,2,C7116,Online
O100716,2025-06-14,SP001,C200,196.22,1,C7825,on-line
O101247,2025-06-24,RJ001,B100,79.67,2,C5341,in_store
O104360,2025-08-20,SP001,C100,160.09,4,C4975,IN_STORE
O104366,2025-08-20,SP002,C100,144.05,3,C1890,IN_STORE
O102158,2025-07-12,RJ001,C200,192.76,1,C8496,In-Store
O101537,2025-06-30,MG001,B100,71.83,1,C1472,market_place
O102819,2025-07-24,RJ001,C100,149.86,2,C6968,ONLINE
O100897,2025-06-17,SP002,B100,79.33,1,C7244,marketplace
O103737,2025-08-09,MG001,C100,158.2,4,C7597,MarketPlace
O102921,2025-07-26,SP002,C100,145.03,2,C5264,Online
O101363,2025-06-26,MG001,C100,138.83,5,C4727,in_store
O104275,2025-08-18,MG001,C200,209.35,2,C5078,Online
O101844,2025-07-06,SP002,A200,61.43,1,C4115,market_place
